Customer ID,Customer Name,Alias,DAX Customer Id,MySGS Legacy Id,Customer Type,Portfolio Group Id,Portfolio Group Name,Simplified Group Id,Simplified Group Name
1063,"Wrigley France SNC","Wrigley France",NULL,WRIG04,Retailer,636,"MARS, INC.",4121,"MARS, INC."
1066,"Montana Bakeries",NULL,NULL,27386,Supplier,12641,"MONTANA BAKERIES",7541,"MONTANA BAKERIES"
1086,"Plastylenia",NULL,NULL,27889,Printer,12685,"PLASTYLENIA",7584,"PLASTYLENIA"
1088,"Delta Print",NULL,NULL,27396,Printer,12472,"DELTA QUICK PRINT INC",7372,"DELTA QUICK PRINT INC"
1095,"Wrigley Poland Sp. z o.o.","Wrigley Poland",NULL,WRIG05,Retailer,636,"MARS, INC.",4121,"MARS, INC."
1099,"Nestle Buisness Service",NULL,NULL,27402,Retailer,118,"NESTLE",4565,"NESTLE"
1106,"DS Smith Norrk�ping",NULL,NULL,28399,Printer,3933,"SCA HEALTHCARE",5819,"SCA HEALTHCARE"
1118,"Alfaplas Ltd",NULL,NULL,1056,Printer,12396,"ALFAPLAS LIMITED",7296,"ALFAPLAS LIMITED"
1121,"2 Sisters Food Group.",NULL,NULL,40002,Supplier,12382,"2 SISTERS FOOD GROUP",7282,"2 SISTERS FOOD GROUP"
1123,"Tetra Pak GmbH & Co KG, Hochheim","Tetra Pak Germany",NULL,27414,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1131,"Amcor Flexibles Finland Oy (Lieksa)",NULL,NULL,32212,Printer,3488,"AMCOR",335,"AMCOR"
1138,"Smurfit Kappa Nybro",NULL,NULL,34972,Printer,104,"SMURFIT",6073,"SMURFIT"
1150,"Constantia ASAS Turkey",NULL,NULL,27815,Printer,12406,"ASAS PRINTERS",7306,"ASAS PRINTERS"
1152,"Test Customer",NULL,NULL,TEST,Retailer,12774,"TEST CUSTOMER",7673,"TEST CUSTOMER"
1156,"Mondelez Europe GmbH-","DO NOT USE",NULL,KRAF35,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1157,"Okil","Okil (USD)",NULL,27427,Printer,12664,"OKIL",7563,"OKIL"
1160,"Mondelez Nederland B.V.","DO NOT USE",NULL,KRAF36,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1161,"Mondelez Belgium BVBA.","DO NOT USE",NULL,KRAF37,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1162,"DS Smith - Denmark",NULL,NULL,29721,Printer,1307,"MONDELEZ",4382,"MONDELEZ"
1165,"Cilag GmbH International GmbH","Cilag Intl (Switzerland)",NULL,JOH24,Retailer,1466,"JOHNSON & JOHNSON",3480,"JOHNSON & JOHNSON"
1177,"Braces Bakery Limited",NULL,NULL,28650,Retailer,12435,"BRACES BAKERY LIMITED",7335,"BRACES BAKERY LIMITED"
1185,"Mondelez Eastern Europe, Middle East & Africa FZE","MDLZ Foods Middle East (TAM �)",NULL,KRAF38,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1188,"Diageo Ireland.,","Diageo Ireland Euros Bridgehad",NULL,32056,Retailer,6363,"DIAGEO",1904,"DIAGEO"
1189,"Diageo Great Britain",NULL,NULL,32069,Retailer,6363,"DIAGEO",1904,"DIAGEO"
1191,"Flexoplast",NULL,NULL,37237,Printer,12515,"FLEXOPLAST",7415,"FLEXOPLAST"
1193,"Pets At Home",NULL,NULL,27435,Retailer,12680,"PETS AT HOME",7579,"PETS AT HOME"
1195,"Mono-Poly Printers Ltd",NULL,NULL,27437,Printer,12640,"MONO POLY PRINTERS LTD",7540,"MONO POLY PRINTERS LTD"
1196,"SCA Hygiene Products Dublin Ltd","SCA Hygiene Products Dublin Ltd (Former GP Ireland",NULL,27438,Retailer,2508,"GEORGIA PACIFIC",2631,"GEORGIA PACIFIC"
1197,"Southern Graphic Systems LLC","Southern Graphic Systems LLC (Hull)",NULL,SGS002,Inter Company,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
1199,"Ontex Global",NULL,NULL,27441,Retailer,12665,"ONTEX GLOBAL",7564,"ONTEX GLOBAL"
1202,"Imagenet Solutions Ltd",NULL,NULL,27442,Repro House,12558,"IMAGENET SOLUTIONS LTD",7458,"IMAGENET SOLUTIONS LTD"
1208,"McCain Alimentaire",NULL,NULL,27446,Retailer,7847,"MCCAIN FOODS",4179,"MCCAIN FOODS"
1209,"McCain Italia",NULL,NULL,27447,Retailer,7847,"MCCAIN FOODS",4179,"MCCAIN FOODS"
1210,"McCain GMBH","McCain Germany",NULL,30174,Retailer,7847,"MCCAIN FOODS",4179,"MCCAIN FOODS"
1211,"McCain Foods Holland BV",NULL,NULL,28932,Retailer,7847,"MCCAIN FOODS",4179,"MCCAIN FOODS"
1212,"McCain Espana SA",NULL,NULL,27905,Retailer,7847,"MCCAIN FOODS",4179,"MCCAIN FOODS"
1214,"PAS Grantham Ltd",NULL,NULL,16021,Supplier,12679,"PAS GRANTHAM LTD",7578,"PAS GRANTHAM LTD"
1215,"Semoflex Vosges",NULL,NULL,27741,Printer,12728,"SEMOFLEX VOSGES",7627,"SEMOFLEX VOSGES"
1219,"SCA Hygiene Products GMBH DE","SCA Hygiene Products - Germany",NULL,28755,Supplier,3933,"SCA HEALTHCARE",5819,"SCA HEALTHCARE"
1226,"Evergreen Garden Care France SAS","EGC France (Bridgehead)",NULL,27449,Retailer,9910,"SCOTTS CO, THE",5855,"SCOTTS CO, THE"
1228,"Evergreen Garden Care Deutschland GmbH","EGC Germany (Bridgehead)",NULL,27451,Retailer,9910,"SCOTTS CO, THE",5855,"SCOTTS CO, THE"
1229,"Evergreen Garden Care �sterreich GmbH","EGC Austria (Bridgehead)",NULL,27452,Retailer,9910,"SCOTTS CO, THE",5855,"SCOTTS CO, THE"
1230,"Evergreen Garden Care Belgium bvba/sprl","Evergreen Garden Care Belgium (Bridgehead)",NULL,27453,Retailer,9910,"SCOTTS CO, THE",5855,"SCOTTS CO, THE"
1231,"Scotts UK Bramford",NULL,NULL,27454,Retailer,9910,"SCOTTS CO, THE",5855,"SCOTTS CO, THE"
1232,"Scotts Heerlen",NULL,NULL,27455,Retailer,9910,"SCOTTS CO, THE",5855,"SCOTTS CO, THE"
1236,"Dalehead",NULL,NULL,27458,Supplier,12464,"DALEHEAD",7364,"DALEHEAD"
1237,"Bighams",NULL,NULL,27459,Supplier,12426,"BIGHAMS",7326,"BIGHAMS"
1243,"Graphic Packaging (GPI) UK Bristol","Graphic Packaging (GPI) UK Bristol",NULL,27465,Printer,5328,"GRAPHIC PACKAGING",2770,"GRAPHIC PACKAGING"
1252,"Langmead Farms Limited",NULL,NULL,27474,Supplier,12593,"LANGMEAD FARMS LIMITED",7493,"LANGMEAD FARMS LIMITED"
1260,"AB World Foods",NULL,NULL,27482,Supplier,12385,"AB WORLD FOODS",7285,"AB WORLD FOODS"
1265,"RLC (BSC Drukarnia Opakowan S.A.)",NULL,NULL,29638,Printer,12444,"BSC DRUKARNIA OPAKOWAN S.A.",7344,"BSC DRUKARNIA OPAKOWAN S.A."
1268,"SCA Hygiene Products BV","SCA Hygiene Holland",NULL,27536,Supplier,3933,"SCA HEALTHCARE",5819,"SCA HEALTHCARE"
1275,"Oerlemans Plastics b.v",NULL,NULL,27494,Printer,12663,"OERLEMANS PLASTICS B.V",7562,"OERLEMANS PLASTICS B.V"
1284,"CCL Labels (Castleford)",NULL,NULL,27503,Printer,3961,"CCL LABEL",1236,"CCL LABEL"
1288,"Tayto (N.I.) Ltd.",NULL,NULL,27507,Supplier,12767,"TAYTO (NI) LTD",7666,"TAYTO (NI) LTD"
1290,"Coveris Group",NULL,NULL,27509,Printer,213,"TRANSCONTINENTAL INC.",6672,"TRANSCONTINENTAL INC."
1296,"Waitrose Design",NULL,NULL,23004,Design Agency,12814,"WAITROSE LIMITED",7713,"WAITROSE LIMITED"
1312,"Eurostock Foods Ltd",NULL,NULL,28791,Supplier,12501,"EUROSTOCK FOODS LTD",7401,"EUROSTOCK FOODS LTD"
1318,"P&G PGP",NULL,NULL,27522,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1319,"Rivendell Europe Ltd",NULL,NULL,27523,Repro House,12708,"RIVENDELL EUROPE LTD",7607,"RIVENDELL EUROPE LTD"
1322,"Interflex Tyne & Wear",NULL,NULL,5001,Printer,5755,"INTERFLEX GROUP INC",3301,"INTERFLEX GROUP INC"
1328,"KvadraPak",NULL,NULL,36098,Printer,12590,"KVADRAPAK",7490,"KVADRAPAK"
1329,"PROCTER & GAMBLE INTERNATIONAL OPERATIONS SA (800)","P&G - BSA Switzerland (800)",NULL,PNG024,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1331,"PROCTER & GAMBLE HOLDING SRL","P&G - BSA Italy",NULL,PNG004,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1332,"PROCTER & GAMBLE DISTRIBUTION COMPANY EUROPE BVBA","P&G - BSA Belgium",NULL,PNG013,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1334,"Ugo Foods Group Ltd",NULL,NULL,27534,Supplier,12794,"UGO FOODS GROUP LTD",7693,"UGO FOODS GROUP LTD"
1339,"IG Industries Plc",NULL,NULL,27553,Printer,12557,"IG INDUSTRIES PLC",7457,"IG INDUSTRIES PLC"
1343,"PROCTER & GAMBLE INTERNATIONAL OPERATIONS S.A.","P&G - BSA Italy / Switzerland",NULL,PNG005,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1344,"PROCTER & GAMBLE ESPANA, S.A.","P&G - BSA Spain",NULL,PNG061,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1346,"P&G PORTUGAL - PRODUCTOS DE CONSUMO, HIGIENE E SA","P&G - BSA Portugal",NULL,PNG008,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1351,"P&G - BSA Belguim / Newcastle","P&G - BSA Belguim / Newcastle",NULL,PNG014,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1353,"P&G - BSA Holland","P&G - BSA Holland",NULL,27549,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1357,"Demos Uk",NULL,NULL,27551,Supplier,12473,"DEMOS UK",7373,"DEMOS UK"
1358,"Jordan (Cereals) Ltd",NULL,NULL,27552,Supplier,12569,"JORDAN (CEREALS) LTD",7469,"JORDAN (CEREALS) LTD"
1360,"P&G - BSA France (800)","P&G - BSA France (800)",NULL,PNG064,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1370,"Industries Marocaines Modernes S.A.","P&G - BSA Morocco",NULL,PNG037,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1371,"P&G - BSA Austria","P&G - BSA Austria",NULL,PNG023,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1380,"P&G - BSA Sweden (800)",NULL,NULL,PNG033,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1381,"Fine Foods",NULL,NULL,29599,Supplier,12510,"FINE FOODS INTERNATIONAL",7410,"FINE FOODS INTERNATIONAL"
1384,"Amcor Flexibles Polska Sp. z o.o.",NULL,NULL,29670,Printer,3488,"AMCOR",335,"AMCOR"
1385,"P&G - BSA Egypt",NULL,NULL,PNG036,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1386,"Procter & Gamble GmbH","P&G - BSA Germany (335) (DE 811 133 976)",NULL,PNG021,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1394,"Scotts Italia srl","Scotts Italy",NULL,27584,Retailer,9910,"SCOTTS CO, THE",5855,"SCOTTS CO, THE"
1397,"P&G Dubai (434)",NULL,NULL,PNG039,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1398,"P&G - BSA France",NULL,NULL,PNG040,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1401,"I.M.M",NULL,NULL,PNG041,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1407,"Smurfit Kappa Obaly �t�rovo",NULL,NULL,28747,Printer,104,"SMURFIT",6073,"SMURFIT"
1412,"Katjes Fassin GmbH & Co. KG",NULL,NULL,27597,Supplier,12576,"KATJES FASSIN GMBH & CO. KG",7476,"KATJES FASSIN GMBH & CO. KG"
1419,"Kimberly-Clark Europe Ltd",NULL,NULL,27602,Supplier,2822,"KIMBERLY CLARK",3615,"KIMBERLY CLARK"
1420,"PROCTER & GAMBLE FRANCE S.A.S.","P&G - BSA France (800) TSA 72200",NULL,PNG043,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1424,"Mondelez Europe GmbH.","DO NOT USE",NULL,KRAF40,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1430,"Skanem (Newcastle) Ltd",NULL,NULL,27610,Printer,12737,"SKANEM CARDIFF",7636,"SKANEM CARDIFF"
1432,"Eurostampa",NULL,NULL,27612,Printer,12500,"EUROSTAMPA",7400,"EUROSTAMPA"
1437,"MMP Romania",NULL,NULL,32063,Printer,12634,"MMP ROMANIA",7534,"MMP ROMANIA"
1439,"DS Smith Fulda",NULL,NULL,29698,Printer,1307,"MONDELEZ",4382,"MONDELEZ"
1444,"Primafruit",NULL,NULL,27621,Supplier,12694,"PRIMAFRUIT",7593,"PRIMAFRUIT"
1451,"Wealmoor",NULL,NULL,27628,Supplier,12816,"WEALMOOR",7715,"WEALMOOR"
1453,"Tangmere",NULL,NULL,27630,Supplier,12765,"TANGMERE",7664,"TANGMERE"
1454,"Solanum",NULL,NULL,27631,Supplier,12747,"SOLANUM",7646,"SOLANUM"
1455,"Produce World",NULL,NULL,27632,Supplier,12696,"PRODUCE WORLD",7595,"PRODUCE WORLD"
1458,"Fotolito 10",NULL,NULL,27636,Repro House,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
1460,"P&G Gulf (799)","P&G Gulf (799) Switz-Dubai",NULL,PNG046,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1462,"Godiva Belgium Sprl",NULL,NULL,31866,Supplier,4141,"GODIVA CHOCOLATIER",2695,"GODIVA CHOCOLATIER"
1486,"Gressingham Foods",NULL,NULL,27727,Supplier,12535,"GRESSINGHAM FOODS",7435,"GRESSINGHAM FOODS"
1494,"Whitworths",NULL,NULL,27664,Supplier,12821,"WHITWORTHS",7720,"WHITWORTHS"
1498,"Oerlemans Foods NL BV",NULL,NULL,27665,Supplier,12662,"OERLEMANS FOODS NL BV",7561,"OERLEMANS FOODS NL BV"
1509,"Boots",NULL,NULL,27672,Retailer,12431,"BOOTS",7331,"BOOTS"
1513,"P&G - BSA Turkey (444)",NULL,NULL,PNG049,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1514,"Franco Suisse (CFS)","CFS Cellpack Packaging",NULL,36509,Printer,12520,"FRANCO SUISSE",7420,"FRANCO SUISSE"
1519,"VION UK",NULL,NULL,27680,Supplier,12808,"VION UK",7707,"VION UK"
1520,"PROCTER & GAMBLE INTERNATIONAL OPS S.A (Germany)","P&G - BSA Germany Switzerland (800)",NULL,PNG050,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1522,"DS Smith (Clay Cross)",NULL,NULL,27682,Printer,1307,"MONDELEZ",4382,"MONDELEZ"
1531,"Bemis Swansea Ltd",NULL,NULL,27687,Printer,3282,"BEMIS-CURWOOD",743,"BEMIS-CURWOOD"
1539,"P&G DS Polska",NULL,NULL,PNG056,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1542,"Arvee Industries Ltd",NULL,NULL,27697,Printer,12405,"ARVEE INDUSTRIES LTD",7305,"ARVEE INDUSTRIES LTD"
1547,"P&G - BSA Nigeria (485)","P&G - BSA Nigeria (485)",NULL,PNG054,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1554,"Nuova Incis FR srl","Nuova Incis",NULL,27708,Printer,12659,"NUOVA INCIS FR SRL",7558,"NUOVA INCIS FR SRL"
1558,"P&G - BSA Egypt (302)",NULL,NULL,PNG036,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1559,"Allied Bakeries - Belfast",NULL,NULL,27713,Retailer,12398,"ALLIED BAKERIES",7298,"ALLIED BAKERIES"
1566,"P&G - BSA Egypt POB 105",NULL,NULL,PNG036,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1568,"Limaton Upakovka",NULL,NULL,LIM001,Printer,12600,"LIMATON UPAKOVKA",7500,"LIMATON UPAKOVKA"
1573,"PROCTER & GAMBLE PAKISTAN (PRIVATE) LTD","P&G - BSA Pakistan (394)",NULL,PNG057,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1574,"Tyler Packaging Ltd",NULL,NULL,20080,Printer,12790,"TYLER PACKAGING LTD",7689,"TYLER PACKAGING LTD"
1578,"Zermatt S.A.",NULL,NULL,27731,Printer,12835,"ZERMATT S.A.",7734,"ZERMATT S.A."
1585,"Total Polyfilm",NULL,NULL,27737,Supplier,12784,"TOTAL POLYFILM",7683,"TOTAL POLYFILM"
1589,"Skymark Scunthorpe",NULL,NULL,27742,Printer,12738,"SKYMARK SCUNTHORPE",7637,"SKYMARK SCUNTHORPE"
1607,"Procter & Gamble International Ops SA (Spain)","P&G Switzerland-Spain  / Newcastle",NULL,PNG058,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1609,"Tetra Pak Manufacturing (UK) Limited",NULL,NULL,27759,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1622,"Wrigley Porici",NULL,NULL,WRIG07,Retailer,636,"MARS, INC.",4121,"MARS, INC."
1624,"Horsona s.r.o",NULL,NULL,27772,Printer,12550,"HORSONA S.R.O",7450,"HORSONA S.R.O"
1628,"SNEP",NULL,NULL,27776,Printer,12744,"SNEP",7643,"SNEP"
1644,"Saymopack, s.l.",NULL,NULL,27789,Printer,12723,"SAYMOPACK, S.L.",7622,"SAYMOPACK, S.L."
1646,"Mondelez Norge AS","MDLZ Norge AS (TAM �)",NULL,KRAF20,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1647,"Mondelez Norge AS (10)","DO NOT USE",NULL,KRAF20,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1648,"Mondelez Sverige Production AB (455)","DO NOT USE",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1649,"Mondelez Sverige AB","Mondelez Sverige AB (TAM �)",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1650,"Mondelez Europe Services GmbH Schweiz -svensk filial","MDLZ Eur Serv GmbH Schweiz-sven filial (TAM �)",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1651,"Mondelez Europe Services GmbH Schweiz (454 / 516)","DO NOT USE",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1652,"Mondelez Europe Services GmbH Schweiz (14 / 516)","DO NOT USE",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1653,"Mondelez Europe Services GmbH Schweiz - svensk fil","MDLZ Eur Serv GmbH Schweiz-sven fil (TAM �)",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1654,"Mondelez Sverige Production AB","MDLZ Sverige Production AB (TAM �)",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1655,"Mondelez Europe Services GmbH - norsk filial.","MDLZ Europe Services GmbH - norsk filial (TAM �)",NULL,KRAF18,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1661,"Welsh Hill",NULL,NULL,27796,Supplier,12817,"WELSH HILL",7716,"WELSH HILL"
1666,"Procter & Gamble International Operations SA","P&G International Operations SA",NULL,PNG059,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1674,"Tranfield of Cumbria Ltd",NULL,NULL,27803,Supplier,12786,"TRANFIELD OF CUMBRIA LTD",7685,"TRANFIELD OF CUMBRIA LTD"
1678,"Silver Spring Soft Drinks Ltd","Silver Spring Soft Drinks",NULL,27807,Supplier,8520,"SILVER SPRINGS",6014,"SILVER SPRINGS"
1681,"Mondelez Danmark ApS","MDLZ Danmark APS, (TAM �)",NULL,KRAF19,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1682,"Maarud AS",NULL,NULL,MAU01,Retailer,12611,"MAARUD AS",7511,"MAARUD AS"
1684,"Tetra Pak Technical Service AB",NULL,NULL,27812,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1694,"VG Goossens S.A",NULL,NULL,27822,Printer,12806,"VG GOOSSENS S.A",7705,"VG GOOSSENS S.A"
1698,"Modern Industries Company (G.O)",NULL,NULL,MOD002,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1700,"Procter & Gamble Tuketim Mallari A.S.","P&G - BSA Turkey",NULL,PNG049,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1704,"Mondelez World Travel Retail GmbH","DO NOT USE",NULL,KRAF43,Retailer,1307,"MONDELEZ",4382,"MONDELEZ"
1712,"Macdermid",NULL,NULL,27839,Retailer,3787,"MACDERMID PRINTING SOLUTIONS LLC",4010,"MACDERMID PRINTING SOLUTIONS LLC"
1713,"Constantia Teich Poland Sp. Z.o.o.","Constantia Teich Poland",NULL,27840,Printer,789,"CONSTANTIA COLMAR IN",1526,"CONSTANTIA COLMAR IN"
1723,"SAIWA S.r.l.",NULL,NULL,SA001,Retailer,12717,"SAIWA S.R.L.",7616,"SAIWA S.R.L."
1725,"Smurfit Kappa Socar Cartonnerie de Roubaix",NULL,NULL,29593,Printer,104,"SMURFIT",6073,"SMURFIT"
1726,"Lidl UK GmbH",NULL,NULL,27852,Retailer,12598,"LIDL UK GMBH",7498,"LIDL UK GMBH"
1730,"Philips Sonicare",NULL,NULL,27856,Retailer,307,"PHILIPS",5125,"PHILIPS"
1731,"PAGO Etikettiersysteme GmbH","PAGO Etikettiersysteme GmbH (�)",NULL,27857,Printer,12674,"PAGO ETIKETTIERSYSTEME GMBH",7573,"PAGO ETIKETTIERSYSTEME GMBH"
1736,"Pinguin Lutosa NV",NULL,NULL,27861,Supplier,12682,"PINGUIN",7581,"PINGUIN"
1739,"Molson Coors","Molson Coors (Tamworth)",NULL,MOLS01,Retailer,853,"MOLSON BREWERIES",4328,"MILLER/COORS"
1741,"Nihon Tetra Pak K.K.","Tetra Pak Japan",NULL,27866,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1742,"Tetra Pak Paketleme Ltd. Sti.",NULL,NULL,27867,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1743,"Tetra Pak Egypt",NULL,NULL,27868,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1744,"Tetra Pak B.V.","TP Netherlands",NULL,27869,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1748,"Procter & Gamble Nigeria Ltd.","P&G Nigeria",NULL,PNG054,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1750,"Tetra Pak Sp. z o.o.","Tetra Pak Poland",NULL,27873,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1752,"Tetra Pak (Beijing) Co.Ltd",NULL,NULL,27875,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1755,"d'Arta NV",NULL,NULL,27878,Printer,12466,"D'ARTA NV",7366,"D'ARTA NV"
1758,"SGS Manila","SGS Manila (Bridgehead)",NULL,27880,Inter Company,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
1763,"THIMM Obaly",NULL,NULL,27885,Printer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1768,"DS Smith Kaysersberg","DS Smith Kaysersberg St Just -SGS Hull �",NULL,27890,Printer,1307,"MONDELEZ",4382,"MONDELEZ"
1769,"Tetra Pak Southern Cone",NULL,NULL,27891,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1770,"Tetra Pak Ceska Republika s.r.o.","Tetra Pak Czech Republic",NULL,27892,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1771,"Tetra Pak A/S (Slovakia)","Tetra Pak Slovakia",NULL,27893,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1775,"Tetra Pak Produktions GmbH & Co KG","Tetra Pak Berlin",NULL,27895,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1784,"Ontex International NV",NULL,NULL,27906,Retailer,12665,"ONTEX GLOBAL",7564,"ONTEX GLOBAL"
1788,"P&G Novomoskovsk",NULL,NULL,PNG070,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1792,"P&G International Ops SA (Italy Ribotta 11)","P&G - BSA Switzlerland / Italy ( Ribotta 11)",NULL,PNG069,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
1795,"BPI Films",NULL,NULL,27917,Printer,12443,"BRITISH POLYTHENE IND PLC",7343,"BRITISH POLYTHENE IND PLC"
1797,"Unilever",NULL,NULL,27919,Retailer,626,"UNILEVER",6802,"UNILEVER"
1801,"Tetra Pak Taiwan",NULL,NULL,20021,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1804,"TPI Carton Dijon",NULL,NULL,27926,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1808,"Tetra Pak GmbH & Co KG, Hochheim  - (P)",NULL,NULL,27930,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1809,"Tetra Pak B.V. - (P)","TP Moerdijk - (P)",NULL,27869,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1810,"Tetra Pak Production Ltd - (P)","Tetra Pak Hungary - (P)",NULL,27932,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1813,"Tetra Pak Ukraine - (P)",NULL,NULL,27935,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1821,"Tetra Pak Pkg Material Lund AB - (P)","Tetra Pak Lund (plates) - (P)",NULL,27944,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1822,"Tetra Pak Pkg Sunne AB - (P)",NULL,NULL,20066,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1823,"Tetra Pak Sverige AB - (P)","Tetra Pak Lund - (P)",NULL,20069,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1827,"SIFAR & Cie","Tetra Pak Dijon - (P)",NULL,27950,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1830,"Tetra Pak Kenya - (P)","TP Kenya (TPEA) - (P)",NULL,27953,Printer,8915,"TETRA PAK",6542,"TETRA PAK"
1842,"GSH Holdings Ltd","GSH Holdings Ltd",NULL,28157,Printer,12537,"GSH HOLDINGS LTD",7437,"GSH HOLDINGS LTD"
1845,"Tetra Pak Korea Ltd","Tetra Pak Korea",NULL,27964,Marketing Company,8915,"TETRA PAK",6542,"TETRA PAK"
1854,"Fredericks Dairies",NULL,NULL,27974,Supplier,420,"KRAFT HEINZ COMPANY",3666,"KRAFT HEINZ COMPANY"
1861,"Green Isle Foods",NULL,NULL,27981,Supplier,12533,"GREEN ISLE FOODS",7433,"GREEN ISLE FOODS"
1885,"Boran Plastic Packaging","Boran Plastic Packaging �",NULL,28005,Printer,12433,"BORAN PLASTIC PACKAGING LTD",7333,"BORAN PLASTIC PACKAGING LTD"
